Domain,Area,Element,Item,Year,Unit,Value
"Crops","Austria","Production","Cherries","1966","tonnes","22706"
"Crops","Austria","Production","Cherries","1967","tonnes","21418"
"Crops","Austria","Production","Cherries","1968","tonnes","28900"
"Crops","Austria","Production","Cherries","1969","tonnes","25709"
"Crops","Austria","Production","Cherries","1970","tonnes","25135"
"Crops","Austria","Production","Cherries","1971","tonnes","24513"
"Crops","Austria","Production","Cherries","1972","tonnes","17337"
"Crops","Austria","Production","Cherries","1973","tonnes","28562"
"Crops","Austria","Production","Cherries","1974","tonnes","24882"
"Crops","Austria","Production","Cherries","1975","tonnes","23590"
"Crops","Austria","Production","Cherries","1976","tonnes","20792"
"Crops","Austria","Production","Cherries","1977","tonnes","15541"
"Crops","Austria","Production","Cherries","1978","tonnes","22048"
"Crops","Austria","Production","Cherries","1979","tonnes","23470"
"Crops","Austria","Production","Cherries","1980","tonnes","23500"
"Crops","Austria","Production","Cherries","1981","tonnes","13028"
"Crops","Austria","Production","Cherries","1982","tonnes","24835"
"Crops","Austria","Production","Cherries","1983","tonnes","26701"
"Crops","Austria","Production","Cherries","1984","tonnes","24580"
"Crops","Austria","Production","Cherries","1985","tonnes","22818"
"Crops","Austria","Production","Cherries","1986","tonnes","24725"
"Crops","Austria","Production","Cherries","1987","tonnes","20584"
"Crops","Austria","Production","Cherries","1988","tonnes","17308"
"Crops","Austria","Production","Cherries","1989","tonnes","26731"
"Crops","Austria","Production","Cherries","1990","tonnes","20236"
"Crops","Austria","Production","Cherries","1991","tonnes","21623"
"Crops","Austria","Production","Cherries","1992","tonnes","25924"
"Crops","Austria","Production","Cherries","1993","tonnes","28964"
"Crops","Austria","Production","Cherries","1994","tonnes","24288"
"Crops","Austria","Production","Cherries","1995","tonnes","28683"
"Crops","Austria","Production","Cherries","1996","tonnes","21574"
"Crops","Austria","Production","Cherries","1997","tonnes","21329"
"Crops","Austria","Production","Cherries","1998","tonnes","30679"
"Crops","Austria","Production","Cherries","1999","tonnes","24947"
"Crops","Austria","Production","Cherries","2000","tonnes","30012"
"Crops","Austria","Production","Cherries","2001","tonnes","32069"
"Crops","Austria","Production","Cherries","2002","tonnes","21736"
"Crops","Austria","Production","Cherries","2003","tonnes","29384"
"Crops","Austria","Production","Cherries","2004","tonnes","27250"
"Crops","Austria","Production","Cherries","2005","tonnes","25909"
"Crops","Austria","Production","Cherries","2006","tonnes","27243"
"Crops","Austria","Production","Cherries","2007","tonnes","33890"
"Crops","Austria","Production","Cherries","2008","tonnes","26790"
"Crops","Austria","Production","Cherries","2009","tonnes","30276"
"Crops","Austria","Production","Cherries","2010","tonnes","5103"
"Crops","Austria","Production","Cherries","2011","tonnes","9252"
"Crops","Austria","Production","Cherries","2012","tonnes","5028"
"Crops","Austria","Production","Cherries","2013","tonnes","7851"
"Crops","Austria","Production","Cherries","2014","tonnes","7397"
"Crops","Austria","Production","Cherries","2015","tonnes","6732"
"Crops","Austria","Production","Cherries","2016","tonnes","3533"
"Crops","Austria","Production","Gooseberries","1961","tonnes","1000"
"Crops","Austria","Production","Gooseberries","1962","tonnes","1000"
"Crops","Austria","Production","Gooseberries","1963","tonnes","1000"
"Crops","Austria","Production","Gooseberries","1964","tonnes","1000"
"Crops","Austria","Production","Gooseberries","1965","tonnes","1000"
"Crops","Austria","Production","Gooseberries","1966","tonnes","1000"
"Crops","Austria","Production","Gooseberries","1967","tonnes","1000"
"Crops","Austria","Production","Gooseberries","1968","tonnes","1100"
"Crops","Austria","Production","Gooseberries","1969","tonnes","1100"
"Crops","Austria","Production","Gooseberries","1970","tonnes","1298"
"Crops","Austria","Production","Gooseberries","1971","tonnes","1309"
"Crops","Austria","Production","Gooseberries","1972","tonnes","1171"
"Crops","Austria","Production","Gooseberries","1973","tonnes","1383"
"Crops","Austria","Production","Gooseberries","1974","tonnes","1491"
"Crops","Austria","Production","Gooseberries","1975","tonnes","1424"
"Crops","Austria","Production","Gooseberries","1976","tonnes","1118"
"Crops","Austria","Production","Gooseberries","1977","tonnes","688"
"Crops","Austria","Production","Gooseberries","1978","tonnes","1039"
"Crops","Austria","Production","Gooseberries","1979","tonnes","1051"
"Crops","Austria","Production","Gooseberries","1980","tonnes","1187"
"Crops","Austria","Production","Gooseberries","1981","tonnes","1028"
"Crops","Austria","Production","Gooseberries","1982","tonnes","1181"
"Crops","Austria","Production","Gooseberries","1983","tonnes","1300"
"Crops","Austria","Production","Gooseberries","1984","tonnes","1395"
"Crops","Austria","Production","Gooseberries","1985","tonnes","1319"
"Crops","Austria","Production","Gooseberries","1986","tonnes","1104"
"Crops","Austria","Production","Gooseberries","1987","tonnes","1276"
"Crops","Austria","Production","Gooseberries","1988","tonnes","1351"
"Crops","Austria","Production","Gooseberries","1989","tonnes","1491"
"Crops","Austria","Production","Gooseberries","1990","tonnes","1641"
"Crops","Austria","Production","Gooseberries","1991","tonnes","1838"
"Crops","Austria","Production","Gooseberries","1992","tonnes","1909"
"Crops","Austria","Production","Gooseberries","1993","tonnes","1850"
"Crops","Austria","Production","Gooseberries","1994","tonnes","1502"
"Crops","Austria","Production","Gooseberries","1995","tonnes","1930"
"Crops","Austria","Production","Gooseberries","1996","tonnes","1634"
"Crops","Austria","Production","Gooseberries","1997","tonnes","1633"
"Crops","Austria","Production","Gooseberries","1998","tonnes","1673"
"Crops","Austria","Production","Gooseberries","1999","tonnes","1668"
"Crops","Austria","Production","Gooseberries","2000","tonnes","1815"
"Crops","Austria","Production","Gooseberries","2001","tonnes","1693"
"Crops","Austria","Production","Gooseberries","2002","tonnes","1535"
"Crops","Austria","Production","Gooseberries","2003","tonnes","1536"
"Crops","Austria","Production","Gooseberries","2004","tonnes","1693"
"Crops","Austria","Production","Gooseberries","2005","tonnes","1657"
"Crops","Austria","Production","Gooseberries","2006","tonnes","1756"
"Crops","Austria","Production","Gooseberries","2007","tonnes","1867"
"Crops","Austria","Production","Gooseberries","2008","tonnes","1815"
"Crops","Austria","Production","Gooseberries","2009","tonnes","1654"
"Crops","Austria","Production","Gooseberries","2010","tonnes","68"
"Crops","Austria","Production","Gooseberries","2011","tonnes","97"
"Crops","Austria","Production","Gooseberries","2012","tonnes","75"
"Crops","Austria","Production","Gooseberries","2013","tonnes","76"
"Crops","Austria","Production","Gooseberries","2014","tonnes","80"
"Crops","Austria","Production","Gooseberries","2015","tonnes","84"
"Crops","Austria","Production","Gooseberries","2016","tonnes","53"
"Crops","Austria","Production","Raspberries","1961","tonnes",""
"Crops","Austria","Production","Raspberries","1962","tonnes",""
"Crops","Austria","Production","Raspberries","1963","tonnes",""
"Crops","Austria","Production","Raspberries","1964","tonnes",""
"Crops","Austria","Production","Raspberries","1965","tonnes",""
"Crops","Austria","Production","Raspberries","1966","tonnes",""
"Crops","Austria","Production","Raspberries","1967","tonnes",""
"Crops","Austria","Production","Raspberries","1968","tonnes",""
"Crops","Austria","Production","Raspberries","1969","tonnes",""
"Crops","Austria","Production","Raspberries","1970","tonnes",""
"Crops","Austria","Production","Raspberries","1971","tonnes",""
"Crops","Austria","Production","Raspberries","1972","tonnes",""
"Crops","Austria","Production","Raspberries","1973","tonnes",""
"Crops","Austria","Production","Raspberries","1974","tonnes",""
"Crops","Austria","Production","Raspberries","1975","tonnes",""
"Crops","Austria","Production","Raspberries","1976","tonnes",""
"Crops","Austria","Production","Raspberries","1977","tonnes",""
"Crops","Austria","Production","Raspberries","1978","tonnes",""
"Crops","Austria","Production","Raspberries","1979","tonnes",""
"Crops","Austria","Production","Raspberries","1980","tonnes",""
"Crops","Austria","Production","Raspberries","1981","tonnes",""
"Crops","Austria","Production","Raspberries","1982","tonnes",""
"Crops","Austria","Production","Raspberries","1983","tonnes",""
"Crops","Austria","Production","Raspberries","1984","tonnes",""
"Crops","Austria","Production","Raspberries","1985","tonnes",""
"Crops","Austria","Production","Raspberries","1986","tonnes",""
"Crops","Austria","Production","Raspberries","1987","tonnes",""
"Crops","Austria","Production","Raspberries","1988","tonnes",""
"Crops","Austria","Production","Raspberries","1989","tonnes",""
"Crops","Austria","Production","Raspberries","1990","tonnes",""
"Crops","Austria","Production","Raspberries","1991","tonnes",""
"Crops","Austria","Production","Raspberries","1992","tonnes",""
"Crops","Austria","Production","Raspberries","1993","tonnes",""
"Crops","Austria","Production","Raspberries","1994","tonnes",""
"Crops","Austria","Production","Raspberries","1995","tonnes",""
"Crops","Austria","Production","Raspberries","1996","tonnes",""
"Crops","Austria","Production","Raspberries","1997","tonnes",""
"Crops","Austria","Production","Raspberries","1998","tonnes",""
"Crops","Austria","Production","Raspberries","1999","tonnes",""
"Crops","Austria","Production","Raspberries","2000","tonnes",""
"Crops","Austria","Production","Raspberries","2001","tonnes",""
"Crops","Austria","Production","Raspberries","2002","tonnes","1186"
"Crops","Austria","Production","Raspberries","2003","tonnes","1191"
"Crops","Austria","Production","Raspberries","2004","tonnes","1146"
"Crops","Austria","Production","Raspberries","2005","tonnes","1225"
"Crops","Austria","Production","Raspberries","2006","tonnes","910"
"Crops","Austria","Production","Raspberries","2007","tonnes","1321"
"Crops","Austria","Production","Raspberries","2008","tonnes","1139"
"Crops","Austria","Production","Raspberries","2009","tonnes","1112"
"Crops","Austria","Production","Raspberries","2010","tonnes","1168"
"Crops","Austria","Production","Raspberries","2011","tonnes","1209"
"Crops","Austria","Production","Raspberries","2012","tonnes","821"
"Crops","Austria","Production","Raspberries","2013","tonnes","896"
"Crops","Austria","Production","Raspberries","2014","tonnes","948"
"Crops","Austria","Production","Raspberries","2015","tonnes","829"
"Crops","Austria","Production","Raspberries","2016","tonnes","644"
"Crops","Austria","Production","Strawberries","1961","tonnes","5000"
"Crops","Austria","Production","Strawberries","1962","tonnes","5000"
"Crops","Austria","Production","Strawberries","1963","tonnes","6000"
"Crops","Austria","Production","Strawberries","1964","tonnes","6000"
"Crops","Austria","Production","Strawberries","1965","tonnes","6500"
"Crops","Austria","Production","Strawberries","1966","tonnes","6500"
"Crops","Austria","Production","Strawberries","1967","tonnes","7000"
"Crops","Austria","Production","Strawberries","1968","tonnes","7016"
"Crops","Austria","Production","Strawberries","1969","tonnes","7694"
"Crops","Austria","Production","Strawberries","1970","tonnes","7563"
"Crops","Austria","Production","Strawberries","1971","tonnes","7279"
"Crops","Austria","Production","Strawberries","1972","tonnes","5651"
"Crops","Austria","Production","Strawberries","1973","tonnes","7795"
"Crops","Austria","Production","Strawberries","1974","tonnes","7303"
"Crops","Austria","Production","Strawberries","1975","tonnes","8544"
"Crops","Austria","Production","Strawberries","1976","tonnes","6881"
"Crops","Austria","Production","Strawberries","1977","tonnes","6962"
"Crops","Austria","Production","Strawberries","1978","tonnes","9459"
"Crops","Austria","Production","Strawberries","1979","tonnes","7541"
"Crops","Austria","Production","Strawberries","1980","tonnes","12309"
"Crops","Austria","Production","Strawberries","1981","tonnes","10376"
"Crops","Austria","Production","Strawberries","1982","tonnes","13298"
"Crops","Austria","Production","Strawberries","1983","tonnes","13763"
"Crops","Austria","Production","Strawberries","1984","tonnes","12899"
"Crops","Austria","Production","Strawberries","1985","tonnes","15390"
"Crops","Austria","Production","Strawberries","1986","tonnes","15215"
"Crops","Austria","Production","Strawberries","1987","tonnes","15509"
"Crops","Austria","Production","Strawberries","1988","tonnes","16681"
"Crops","Austria","Production","Strawberries","1989","tonnes","15304"
"Crops","Austria","Production","Strawberries","1990","tonnes","13605"
"Crops","Austria","Production","Strawberries","1991","tonnes","12265"
"Crops","Austria","Production","Strawberries","1992","tonnes","12400"
